"Manufacturer", "Device", "Core", {Flash areas}, {RAM areas}
"Analog", "ADuC7124", "ARM7TDMI-S", {0x00080000, 0x0001F800}, {0x00040000, 0x00008000}
"Analog", "ADuC7126", "ARM7TDMI-S", {0x00080000, 0x0001F800}, {0x00040000, 0x00008000}
"Analog", "ADuC7128", "ARM7TDMI", {0x00080000, 0x0001F800}, {0x00040000, 0x00002000}
"Analog", "ADuC7129", "ARM7TDMI", {0x00080000, 0x0001F800}, {0x00040000, 0x00002000}
"Analog", "ADuC7229x126", "ARM7TDMI", {0x00080000, 0x0001F800}, {0x00040000, 0x00002000}
"Analog", "ADuCM301", "Cortex-M3", {0x00000000, 0x00010000}, {0x20000000, 0x00002000}
"Analog", "ADuCM320", "Cortex-M3", {0x00000000, 0x00040000}, {0x20000000, 0x00008000}
"Analog", "ADuCM330", "Cortex-M3", { {0x00000000, 0x00018000}, {0x00040000, 0x00001000} }, {0x20000000, 0x00001800}
"Analog", "ADuCM331", "Cortex-M3", { {0x00000000, 0x00020000}, {0x00040000, 0x00001000} }, {0x20000000, 0x00001800}
"Analog", "ADuCM332", "Cortex-M3", { {0x00000000, 0x00010000}, {0x00040000, 0x00001000} }, {0x20000000, 0x00001800}
"Analog", "ADuCM350", "Cortex-M3", {0x00000000, 0x00060000}, {0x20000000, 0x00004000}
"Analog", "ADUCM360", "Cortex-M3", {0x00000000, 0x00020000}, {0x20000000, 0x00004000}
"Analog", "ADUCM361", "Cortex-M3", {0x00000000, 0x00020000}, {0x20000000, 0x00004000}
"Analog", "ADuCRF101", "Cortex-M3", {0x00000000, 0x00020000}, {0x20000000, 0x00004000}
"Analog", "ADuCRF01", "Cortex-M3", {0x00000000, 0x00020000}, {0x20000000, 0x00004000}
"Analog", "ADuCRF02", "Cortex-M3", {0x00000000, 0x00020000}, {0x20000000, 0x00002000}
"Atmel", "AT91C140", "ARM7", {0x00000000, 0x00000000}, {0x00000000, 0x00000000}
"Atmel", "AT91CAP7S250A", "ARM7TDMI", {0x00000000, 0x00000000}, {0x00000000, 0x00000000}
"Atmel", "AT91CAP7S450A", "ARM7TDMI", {0x00000000, 0x00000000}, {0x00000000, 0x00000000}
"Atmel", "AT91CAP9S250A", "ARM9", {0x00000000, 0x00000000}, {0x00000000, 0x00000000}
"Atmel", "AT91CAP9S500A", "ARM9", {0x00000000, 0x00000000}, {0x00000000, 0x00000000}
"Atmel", "AT91F40816", "ARM7TDMI", {0x00000000, 0x00000000}, {0x00000000, 0x00000000}
"Atmel", "AT91FR40162", "ARM7TDMI", {0x01000000, 0x00200000}, {0x00000000, 0x00004000}
"Atmel", "AT91FR40162S", "ARM7TDMI", {0x00000000, 0x00000000}, {0x00000000, 0x00000000}
"Atmel", "AT91FR4042", "ARM7TDMI", {0x00000000, 0x00000000}, {0x00000000, 0x00000000}
"Atmel", "AT91FR4081", "ARM7TDMI", {0x00000000, 0x00000000}, {0x00000000, 0x00000000}
"Atmel", "AT91M40400", "ARM7TDMI", {0x00000000, 0x00000000}, {0x00000000, 0x00000000}
"Atmel", "AT91M40800", "ARM7TDMI", {0x00000000, 0x00000000}, {0x00000000, 0x00000000}
"Atmel", "AT91M40807", "ARM7TDMI", {0x00000000, 0x00000000}, {0x00000000, 0x00000000}
"Atmel", "AT91M42800A", "ARM7TDMI", {0x00000000, 0x00000000}, {0x00000000, 0x00000000}
"Atmel", "AT91M43300", "ARM7TDMI", {0x00000000, 0x00000000}, {0x00000000, 0x00000000}
"Atmel", "AT91M55800A", "ARM7TDMI", {0x00000000, 0x00000000}, {0x00000000, 0x00000000}
"Atmel", "AT91M63200", "ARM7TDMI", {0x00000000, 0x00000000}, {0x00000000, 0x00000000}
"Atmel", "AT91R40008", "ARM7TDMI", {0x00000000, 0x00000000}, {0x00000000, 0x00000000}
"Atmel", "AT91R40807", "ARM7TDMI", {0x00000000, 0x00000000}, {0x00000000, 0x00000000}
"Atmel", "AT91RM3400", "ARM7TDMI", {0x00000000, 0x00000000}, {0x00000000, 0x00000000}
"Atmel", "AT91RM9200", "ARM9", {0x00000000, 0x00000000}, {0x00000000, 0x00000000}
"Atmel", "AT91SAM7A1", "ARM7TDMI", {0x00000000, 0x00000000}, {0x00000000, 0x00000000}
"Atmel", "AT91SAM7A2", "ARM7TDMI", {0x00000000, 0x00000000}, {0x00000000, 0x00000000}
"Atmel", "AT91SAM7A3", "ARM7TDMI", {0x00100000, 0x00040000}, {0x00200000, 0x00008000}
"Atmel", "AT91SAM7L64", "ARM7TDMI", {0x00100000, 0x00010000}, {0x00200000, 0x00001000}
"Atmel", "AT91SAM7L128", "ARM7TDMI", {0x00100000, 0x00020000}, {0x00200000, 0x00001000}
"Atmel", "AT91SAM7S16", "ARM7TDMI", {0x00100000, 0x00004000}, {0x00200000, 0x00002000}
"Atmel", "AT91SAM7S161", "ARM7TDMI", {0x00100000, 0x00004000}, {0x00200000, 0x00002000}
"Atmel", "AT91SAM7S32", "ARM7TDMI", {0x00100000, 0x00008000}, {0x00200000, 0x00002000}
"Atmel", "AT91SAM7S321", "ARM7TDMI", {0x00100000, 0x00008000}, {0x00200000, 0x00002000}
"Atmel", "AT91SAM7S64", "ARM7TDMI", {0x00100000, 0x00010000}, {0x00200000, 0x00004000}
"Atmel", "AT91SAM7S128", "ARM7TDMI", {0x00100000, 0x00020000}, {0x00200000, 0x00008000}
"Atmel", "AT91SAM7S256", "ARM7TDMI", {0x00100000, 0x00040000}, {0x00200000, 0x00010000}
"Atmel", "AT91SAM7S512", "ARM7TDMI", {0x00100000, 0x00080000}, {0x00200000, 0x00010000}
"Atmel", "AT91SAM7SE32", "ARM7TDMI", {0x00100000, 0x00008000}, {0x00200000, 0x00002000}
"Atmel", "AT91SAM7SE256", "ARM7TDMI", {0x00100000, 0x00040000}, {0x00200000, 0x00008000}
"Atmel", "AT91SAM7SE512", "ARM7TDMI", {0x00100000, 0x00080000}, {0x00200000, 0x00008000}
"Atmel", "AT91SAM7X128", "ARM7TDMI", {0x00100000, 0x00020000}, {0x00200000, 0x00008000}
"Atmel", "AT91SAM7X256", "ARM7TDMI", {0x00100000, 0x00040000}, {0x00200000, 0x00010000}
"Atmel", "AT91SAM7X512", "ARM7TDMI", {0x00100000, 0x00080000}, {0x00200000, 0x00020000}
"Atmel", "AT91SAM7XC128", "ARM7TDMI", {0x00100000, 0x00020000}, {0x00200000, 0x00008000}
"Atmel", "AT91SAM7XC256", "ARM7TDMI", {0x00100000, 0x00040000}, {0x00200000, 0x00010000}
"Atmel", "AT91SAM7XC512", "ARM7TDMI", {0x00100000, 0x00080000}, {0x00200000, 0x00020000}
"Atmel", "AT91SAM9260", "ARM926EJ-S", {0x00000000, 0x00000000}, {0x00200000, 0x00001000}
"Atmel", "AT91SAM9261", "ARM926EJ-S", {0x00000000, 0x00000000}, {0x00300000, 0x00008000}
"Atmel", "AT91SAM9263", "ARM926EJ-S", {0x00000000, 0x00000000}, {0x00300000, 0x00004000}
"Atmel", "AT91SAM9G10", "ARM926EJ-S", {0x00000000, 0x00000000}, {0x00300000, 0x00004000}
"Atmel", "AT91SAM9G15", "ARM926EJ-S", {0x00000000, 0x00000000}, {0x00000000, 0x00000000}
"Atmel", "AT91SAM9G20", "ARM926EJ-S", {0x00000000, 0x00000000}, {0x00300000, 0x00000000}
"Atmel", "AT91SAM9G25", "ARM926EJ-S", {0x00000000, 0x00000000}, {0x00000000, 0x00000000}
"Atmel", "AT91SAM9G35", "ARM926EJ-S", {0x00000000, 0x00000000}, {0x00000000, 0x00000000}
"Atmel", "AT91SAM9G45", "ARM926EJ-S", {0x00000000, 0x00000000}, {0x00300000, 0x00010000}
"Atmel", "AT91SAM9M10", "ARM926EJ-S", {0x00000000, 0x00000000}, {0x00300000, 0x00010000}
"Atmel", "AT91SAM9RL64", "ARM926EJ-S", {0x00000000, 0x00000000}, {0x00300000, 0x00010000}
"Atmel", "AT91SAM9X25", "ARM926EJ-S", {0x00000000, 0x00000000}, {0x00000000, 0x00000000}
"Atmel", "AT91SAM9X35", "ARM926EJ-S", {0x00000000, 0x00000000}, {0x00000000, 0x00000000}
"Atmel", "AT91SAM9XE128", "ARM926EJ-S", {0x00200000, 0x00020000}, {0x00300000, 0x00004000}
"Atmel", "AT91SAM9XE256", "ARM926EJ-S", {0x00200000, 0x00040000}, {0x00300000, 0x00008000}
"Atmel", "AT91SAM9XE512", "ARM926EJ-S", {0x00200000, 0x00080000}, {0x00300000, 0x00008000}
"Atmel", "ATSAM3A2C", "Cortex-M3", {0x00080000, 0x00020000}, {0x20000000, 0x00004000}
"Atmel", "ATSAM3A4C", "Cortex-M3", {0x00080000, 0x00040000}, {0x20000000, 0x00008000}
"Atmel", "ATSAM3A8C", "Cortex-M3", {0x00080000, 0x00080000}, {0x20000000, 0x00010000}
"Atmel", "ATSAM3N00A", "Cortex-M3", {0x00400000, 0x00004000}, {0x20000000, 0x00001000}
"Atmel", "ATSAM3N00B", "Cortex-M3", {0x00400000, 0x00004000}, {0x20000000, 0x00001000}
"Atmel", "ATSAM3N0A", "Cortex-M3", {0x00400000, 0x00008000}, {0x20000000, 0x00002000}
"Atmel", "ATSAM3N0B", "Cortex-M3", {0x00400000, 0x00008000}, {0x20000000, 0x00002000}
"Atmel", "ATSAM3N0C", "Cortex-M3", {0x00400000, 0x00008000}, {0x20000000, 0x00002000}
"Atmel", "ATSAM3N1A", "Cortex-M3", {0x00400000, 0x00010000}, {0x20000000, 0x00002000}
"Atmel", "ATSAM3N1B", "Cortex-M3", {0x00400000, 0x00010000}, {0x20000000, 0x00002000}
"Atmel", "ATSAM3N1C", "Cortex-M3", {0x00400000, 0x00010000}, {0x20000000, 0x00002000}
"Atmel", "ATSAM3N2A", "Cortex-M3", {0x00400000, 0x00020000}, {0x20000000, 0x00004000}
"Atmel", "ATSAM3N2B", "Cortex-M3", {0x00400000, 0x00020000}, {0x20000000, 0x00004000}
"Atmel", "ATSAM3N2C", "Cortex-M3", {0x00400000, 0x00020000}, {0x20000000, 0x00004000}
"Atmel", "ATSAM3N4A", "Cortex-M3", {0x00400000, 0x00040000}, {0x20000000, 0x00006000}
"Atmel", "ATSAM3N4B", "Cortex-M3", {0x00400000, 0x00040000}, {0x20000000, 0x00006000}
"Atmel", "ATSAM3N4C", "Cortex-M3", {0x00400000, 0x00040000}, {0x20000000, 0x00006000}
"Atmel", "ATSAM3S1A", "Cortex-M3", {0x00400000, 0x00010000}, {0x20000000, 0x00004000}
"Atmel", "ATSAM3S1B", "Cortex-M3", {0x00400000, 0x00010000}, {0x20000000, 0x00004000}
"Atmel", "ATSAM3S1C", "Cortex-M3", {0x00400000, 0x00010000}, {0x20000000, 0x00004000}
"Atmel", "ATSAM3S2A", "Cortex-M3", {0x00400000, 0x00020000}, {0x20000000, 0x00008000}
"Atmel", "ATSAM3S2B", "Cortex-M3", {0x00400000, 0x00020000}, {0x20000000, 0x00008000}
"Atmel", "ATSAM3S2C", "Cortex-M3", {0x00400000, 0x00020000}, {0x20000000, 0x00008000}
"Atmel", "ATSAM3S4A", "Cortex-M3", {0x00400000, 0x00040000}, {0x20000000, 0x0000C000}
"Atmel", "ATSAM3S4B", "Cortex-M3", {0x00400000, 0x00040000}, {0x20000000, 0x0000C000}
"Atmel", "ATSAM3S4C", "Cortex-M3", {0x00400000, 0x00040000}, {0x20000000, 0x0000C000}
"Atmel", "ATSAM3S8B", "Cortex-M3", {0x00400000, 0x00080000}, {0x20000000, 0x00010000}
"Atmel", "ATSAM3S8C", "Cortex-M3", {0x00400000, 0x00080000}, {0x20000000, 0x00010000}
"Atmel", "ATSAM3SD8B", "Cortex-M3", {0x00400000, 0x00080000}, {0x20000000, 0x00010000}
"Atmel", "ATSAM3SD8C", "Cortex-M3", {0x00400000, 0x00080000}, {0x20000000, 0x00010000}
"Atmel", "ATSAM3U1C", "Cortex-M3", {0x00080000, 0x00010000}, {0x20000000, 0x00002000}
"Atmel", "ATSAM3U2C", "Cortex-M3", {0x00080000, 0x00020000}, {0x20000000, 0x00004000}
"Atmel", "ATSAM3U4C", "Cortex-M3", { {0x00080000, 0x00020000}, {0x00100000, 0x00020000} }, {0x20000000, 0x00008000}
"Atmel", "ATSAM3U1E", "Cortex-M3", {0x00080000, 0x00010000}, {0x20000000, 0x00002000}
"Atmel", "ATSAM3U2E", "Cortex-M3", {0x00080000, 0x00020000}, {0x20000000, 0x00004000}
"Atmel", "ATSAM3U4E", "Cortex-M3", { {0x00080000, 0x00020000}, {0x00100000, 0x00020000} }, {0x20000000, 0x00008000}
"Atmel", "ATSAM3X2C", "Cortex-M3", {0x00080000, 0x00020000}, {0x20000000, 0x00004000}
"Atmel", "ATSAM3X2E", "Cortex-M3", {0x00080000, 0x00020000}, {0x20000000, 0x00004000}
"Atmel", "ATSAM3X2G", "Cortex-M3", {0x00080000, 0x00020000}, {0x20000000, 0x00004000}
"Atmel", "ATSAM3X2H", "Cortex-M3", {0x00080000, 0x00020000}, {0x20000000, 0x00004000}
"Atmel", "ATSAM3X4C", "Cortex-M3", {0x00080000, 0x00040000}, {0x20000000, 0x00008000}
"Atmel", "ATSAM3X4E", "Cortex-M3", {0x00080000, 0x00040000}, {0x20000000, 0x00008000}
"Atmel", "ATSAM3X4G", "Cortex-M3", {0x00080000, 0x00040000}, {0x20000000, 0x00008000}
"Atmel", "ATSAM3X4H", "Cortex-M3", {0x00080000, 0x00040000}, {0x20000000, 0x00008000}
"Atmel", "ATSAM3X8C", "Cortex-M3", {0x00080000, 0x00080000}, {0x20000000, 0x00010000}
"Atmel", "ATSAM3X8E", "Cortex-M3", {0x00080000, 0x00080000}, {0x20000000, 0x00010000}
"Atmel", "ATSAM3X8G", "Cortex-M3", {0x00080000, 0x00080000}, {0x20000000, 0x00010000}
"Atmel", "ATSAM3X8H", "Cortex-M3", {0x00080000, 0x00080000}, {0x20000000, 0x00010000}
"Atmel", "ATSAM4N8A", "Cortex-M4", {0x00400000, 0x00080000}, {0x20000000, 0x00010000}
"Atmel", "ATSAM4N8B", "Cortex-M4", {0x00400000, 0x00080000}, {0x20000000, 0x00010000}
"Atmel", "ATSAM4N8C", "Cortex-M4", {0x00400000, 0x00080000}, {0x20000000, 0x00010000}
"Atmel", "ATSAM4N16B", "Cortex-M4", {0x00400000, 0x00100000}, {0x20000000, 0x00014000}
"Atmel", "ATSAM4N16C", "Cortex-M4", {0x00400000, 0x00100000}, {0x20000000, 0x00014000}
"Atmel", "ATSAM4S2A", "Cortex-M4", {0x00400000, 0x00020000}, {0x20000000, 0x00010000}
"Atmel", "ATSAM4S2B", "Cortex-M4", {0x00400000, 0x00020000}, {0x20000000, 0x00010000}
"Atmel", "ATSAM4S2C", "Cortex-M4", {0x00400000, 0x00020000}, {0x20000000, 0x00010000}
"Atmel", "ATSAM4S4A", "Cortex-M4", {0x00400000, 0x00040000}, {0x20000000, 0x00010000}
"Atmel", "ATSAM4S4B", "Cortex-M4", {0x00400000, 0x00040000}, {0x20000000, 0x00010000}
"Atmel", "ATSAM4S4C", "Cortex-M4", {0x00400000, 0x00040000}, {0x20000000, 0x00010000}
"Atmel", "ATSAM4S8A", "Cortex-M4", {0x00400000, 0x00080000}, {0x20000000, 0x00020000}
"Atmel", "ATSAM4S8B", "Cortex-M4", {0x00400000, 0x00080000}, {0x20000000, 0x00020000}
"Atmel", "ATSAM4S8C", "Cortex-M4", {0x00400000, 0x00080000}, {0x20000000, 0x00020000}
"Atmel", "ATSAM4S16A", "Cortex-M4", {0x00400000, 0x00100000}, {0x20000000, 0x00020000}
"Atmel", "ATSAM4S16B", "Cortex-M4", {0x00400000, 0x00100000}, {0x20000000, 0x00020000}
"Atmel", "ATSAM4S16C", "Cortex-M4", {0x00400000, 0x00100000}, {0x20000000, 0x00020000}
"Atmel", "ATSAM4SA16B", "Cortex-M4", {0x00400000, 0x00100000}, {0x20000000, 0x00028000}
"Atmel", "ATSAM4SA16C", "Cortex-M4", {0x00400000, 0x00100000}, {0x20000000, 0x00028000}
"Atmel", "ATSAM4SD16B", "Cortex-M4", {0x00400000, 0x00100000}, {0x20000000, 0x00028000}
"Atmel", "ATSAM4SD16C", "Cortex-M4", {0x00400000, 0x00100000}, {0x20000000, 0x00028000}
"Atmel", "ATSAM4SD32B", "Cortex-M4", {0x00400000, 0x00200000}, {0x20000000, 0x00028000}
"Atmel", "ATSAM4SD32C", "Cortex-M4", {0x00400000, 0x00200000}, {0x20000000, 0x00028000}
"Atmel", "ATSAM4SP32A", "Cortex-M4", {0x00400000, 0x00200000}, {0x20000000, 0x00028000}
"Atmel", "ATSAM4C8C", "Cortex-M4", {0x01000000, 0x00080000}, {0x20000000, 0x00020000}
"Atmel", "ATSAM4C16C", "Cortex-M4", {0x01000000, 0x00100000}, {0x20000000, 0x00020000}
"Atmel", "ATSAM4C32C", "Cortex-M4", {0x01000000, 0x00200000}, {0x20000000, 0x00020000}
"Atmel", "ATSAM4C32E", "Cortex-M4", {0x01000000, 0x00200000}, {0x20000000, 0x00020000}
"Atmel", "ATSAM4CMP8C", "Cortex-M4", {0x01000000, 0x00080000}, {0x20000000, 0x00020000}
"Atmel", "ATSAM4CMP16C", "Cortex-M4", {0x01000000, 0x00100000}, {0x20000000, 0x00020000}
"Atmel", "ATSAM4CMP32C", "Cortex-M4", {0x01000000, 0x00200000}, {0x20000000, 0x00020000}
"Atmel", "ATSAM4CMS8C", "Cortex-M4", {0x01000000, 0x00080000}, {0x20000000, 0x00020000}
"Atmel", "ATSAM4CMS16C", "Cortex-M4", {0x01000000, 0x00100000}, {0x20000000, 0x00020000}
"Atmel", "ATSAM4CMS32C", "Cortex-M4", {0x01000000, 0x00200000}, {0x20000000, 0x00020000}
"Atmel", "ATSAM4CMSP16C", "Cortex-M4", {0x01000000, 0x00100000}, {0x20000000, 0x00020000}
"Atmel", "ATSAM4CP8B", "Cortex-M4", {0x01000000, 0x00080000}, {0x20000000, 0x00020000}
"Atmel", "ATSAM4CP16B", "Cortex-M4", {0x01000000, 0x00100000}, {0x20000000, 0x00020000}
"Atmel", "ATSAM4E8C", "Cortex-M4", {0x00400000, 0x00080000}, {0x20000000, 0x00020000}
"Atmel", "ATSAM4E8E", "Cortex-M4", {0x00400000, 0x00080000}, {0x20000000, 0x00020000}
"Atmel", "ATSAM4E16C", "Cortex-M4", {0x00400000, 0x00100000}, {0x20000000, 0x00020000}
"Atmel", "ATSAM4E16E", "Cortex-M4", {0x00400000, 0x00100000}, {0x20000000, 0x00020000}
"Atmel", "ATSAM4LC1A", "Cortex-M4", {0x00000000, 0x00010000}, {0x20000000, 0x00004000}
"Atmel", "ATSAM4LC1B", "Cortex-M4", {0x00000000, 0x00010000}, {0x20000000, 0x00004000}
"Atmel", "ATSAM4LC1C", "Cortex-M4", {0x00000000, 0x00010000}, {0x20000000, 0x00004000}
"Atmel", "ATSAM4LC2A", "Cortex-M4", {0x00000000, 0x00020000}, {0x20000000, 0x00008000}
"Atmel", "ATSAM4LC2B", "Cortex-M4", {0x00000000, 0x00020000}, {0x20000000, 0x00008000}
"Atmel", "ATSAM4LC2C", "Cortex-M4", {0x00000000, 0x00020000}, {0x20000000, 0x00008000}
"Atmel", "ATSAM4LC4A", "Cortex-M4", {0x00000000, 0x00040000}, {0x20000000, 0x00008000}
"Atmel", "ATSAM4LC4B", "Cortex-M4", {0x00000000, 0x00040000}, {0x20000000, 0x00008000}
"Atmel", "ATSAM4LC4C", "Cortex-M4", {0x00000000, 0x00040000}, {0x20000000, 0x00008000}
"Atmel", "ATSAM4LC8A", "Cortex-M4", {0x00000000, 0x00080000}, {0x20000000, 0x00010000}
"Atmel", "ATSAM4LC8B", "Cortex-M4", {0x00000000, 0x00080000}, {0x20000000, 0x00010000}
"Atmel", "ATSAM4LC8C", "Cortex-M4", {0x00000000, 0x00080000}, {0x20000000, 0x00010000}
"Atmel", "ATSAM4LS8A", "Cortex-M4", {0x00000000, 0x00080000}, {0x20000000, 0x00010000}
"Atmel", "ATSAM4LS8B", "Cortex-M4", {0x00000000, 0x00080000}, {0x20000000, 0x00010000}
"Atmel", "ATSAM4LS8C", "Cortex-M4", {0x00000000, 0x00080000}, {0x20000000, 0x00010000}
